id,y,year,stage,match,gameday,time,home,away,stadium,tv
15207,2467,2013,Ｊ２,第６節第１日,03/31(日),16:03,Ｖ・ファーレン長崎,ガイナーレ鳥取,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15208,5579,2013,Ｊ２,第７節第１日,04/07(日),13:04,ザスパクサツ群馬,ジェフユナイテッド千葉,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ
15209,3264,2013,Ｊ２,第７節第１日,04/07(日),13:04,ＦＣ岐阜,京都サンガF.C.,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15210,1530,2013,Ｊ２,第７節第１日,04/07(日),13:03,ガイナーレ鳥取,アビスパ福岡,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス／日本海テレビ
15211,6310,2013,Ｊ２,第７節第１日,04/07(日),13:04,ファジアーノ岡山,コンサドーレ札幌,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15212,3488,2013,Ｊ２,第７節第１日,04/07(日),13:04,徳島ヴォルティス,Ｖ・ファーレン長崎,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15213,10010,2013,Ｊ２,第７節第１日,04/07(日),14:03,ガンバ大阪,東京ヴェルディ,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15214,2513,2013,Ｊ２,第７節第１日,04/07(日),16:03,水戸ホーリーホック,松本山雅ＦＣ,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15215,3086,2013,Ｊ２,第７節第１日,04/07(日),16:03,横浜ＦＣ,ロアッソ熊本,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15216,2315,2013,Ｊ２,第７節第１日,04/07(日),16:04,カターレ富山,栃木ＳＣ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15217,10559,2013,Ｊ２,第７節第１日,04/07(日),16:04,ヴィッセル神戸,モンテディオ山形,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15219,8173,2013,Ｊ２,第８節第１日,04/14(日),13:03,コンサドーレ札幌,徳島ヴォルティス,札幌ドーム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
15220,17223,2013,Ｊ２,第８節第１日,04/14(日),13:04,モンテディオ山形,ガンバ大阪,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15221,4606,2013,Ｊ２,第８節第１日,04/14(日),13:03,栃木ＳＣ,水戸ホーリーホック,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ宇都宮／ＮＨＫ水戸
15222,9517,2013,Ｊ２,第８節第１日,04/14(日),13:03,松本山雅ＦＣ,ＦＣ岐阜,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15223,5916,2013,Ｊ２,第８節第１日,04/14(日),13:05,Ｖ・ファーレン長崎,ロアッソ熊本,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ長崎
15224,8406,2013,Ｊ２,第８節第１日,04/14(日),16:03,ジェフユナイテッド千葉,ファジアーノ岡山,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15225,3916,2013,Ｊ２,第８節第１日,04/14(日),16:03,東京ヴェルディ,ガイナーレ鳥取,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15226,3624,2013,Ｊ２,第８節第１日,04/14(日),16:04,カターレ富山,ヴィッセル神戸,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15228,5936,2013,Ｊ２,第８節第１日,04/14(日),16:03,アビスパ福岡,ギラヴァンツ北九州,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15229,2124,2013,Ｊ２,第８節第１日,04/14(日),19:06,愛媛ＦＣ,ザスパクサツ群馬,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
15230,2648,2013,Ｊ２,第９節第１日,04/17(水),19:03,水戸ホーリーホック,ジェフユナイテッド千葉,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15231,1472,2013,Ｊ２,第９節第１日,04/17(水),19:04,ザスパクサツ群馬,アビスパ福岡,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15232,3057,2013,Ｊ２,第９節第１日,04/17(水),19:03,東京ヴェルディ,モンテディオ山形,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15233,2690,2013,Ｊ２,第９節第１日,04/17(水),19:03,横浜ＦＣ,Ｖ・ファーレン長崎,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15234,2341,2013,Ｊ２,第９節第１日,04/17(水),19:04,ＦＣ岐阜,カターレ富山,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15236,4151,2013,Ｊ２,第９節第１日,04/17(水),19:04,ヴィッセル神戸,ギラヴァンツ北九州,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15237,1711,2013,Ｊ２,第９節第１日,04/17(水),19:03,ガイナーレ鳥取,コンサドーレ札幌,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15239,2325,2013,Ｊ２,第９節第１日,04/17(水),19:04,徳島ヴォルティス,栃木ＳＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15240,3501,2013,Ｊ２,第９節第１日,04/17(水),19:03,ロアッソ熊本,愛媛ＦＣ,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス
15241,4433,2013,Ｊ２,第１０節第１日,04/21(日),13:04,モンテディオ山形,ロアッソ熊本,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15242,2103,2013,Ｊ２,第１０節第１日,04/21(日),13:03,栃木ＳＣ,ＦＣ岐阜,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15243,6983,2013,Ｊ２,第１０節第１日,04/21(日),13:03,ファジアーノ岡山,ザスパクサツ群馬,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15245,3709,2013,Ｊ２,第１０節第１日,04/21(日),13:04,Ｖ・ファーレン長崎,コンサドーレ札幌,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
15247,6511,2013,Ｊ２,第１０節第１日,04/21(日),16:03,ジェフユナイテッド千葉,アビスパ福岡,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15248,4328,2013,Ｊ２,第１０節第１日,04/21(日),16:03,横浜ＦＣ,ヴィッセル神戸,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15249,13639,2013,Ｊ２,第１０節第１日,04/21(日),16:04,カターレ富山,ガンバ大阪,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15250,5215,2013,Ｊ２,第１０節第１日,04/21(日),16:04,徳島ヴォルティス,愛媛ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15251,8855,2013,Ｊ２,第１０節第２日,05/15(水),19:03,松本山雅ＦＣ,東京ヴェルディ,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15252,6003,2013,Ｊ２,第１１節第１日,04/28(日),13:03,コンサドーレ札幌,ロアッソ熊本,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス
15253,6175,2013,Ｊ２,第１１節第１日,04/28(日),13:03,水戸ホーリーホック,横浜ＦＣ,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15254,2542,2013,Ｊ２,第１１節第１日,04/28(日),13:04,ザスパクサツ群馬,徳島ヴォルティス,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15255,4120,2013,Ｊ２,第１１節第１日,04/28(日),13:06,ＦＣ岐阜,モンテディオ山形,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岐阜／ＮＨＫ山形
15256,8594,2013,Ｊ２,第１１節第１日,04/28(日),13:04,京都サンガF.C.,ジェフユナイテッド千葉,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス
15257,4883,2013,Ｊ２,第１１節第１日,04/28(日),16:04,カターレ富山,東京ヴェルディ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15259,14249,2013,Ｊ２,第１１節第１日,04/28(日),16:04,ヴィッセル神戸,ファジアーノ岡山,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15260,4507,2013,Ｊ２,第１１節第１日,04/28(日),16:03,アビスパ福岡,松本山雅ＦＣ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15261,2628,2013,Ｊ２,第１１節第１日,04/28(日),16:05,ギラヴァンツ北九州,栃木ＳＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15262,3918,2013,Ｊ２,第１１節第２日,04/29(月・祝),14:03,愛媛ＦＣ,Ｖ・ファーレン長崎,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス／あいテレビ
15263,7292,2013,Ｊ２,第１２節第１日,05/03(金・祝),13:04,モンテディオ山形,カターレ富山,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15264,4702,2013,Ｊ２,第１２節第１日,05/03(金・祝),13:03,栃木ＳＣ,ファジアーノ岡山,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス
15265,11881,2013,Ｊ２,第１２節第１日,05/03(金・祝),13:03,松本山雅ＦＣ,ザスパクサツ群馬,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15266,5710,2013,Ｊ２,第１２節第１日,05/03(金・祝),13:03,アビスパ福岡,ヴィッセル神戸,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15268,6442,2013,Ｊ２,第１２節第１日,05/03(金・祝),14:03,ロアッソ熊本,水戸ホーリーホック,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス／熊本放送
15269,11981,2013,Ｊ２,第１２節第１日,05/03(金・祝),16:04,コンサドーレ札幌,京都サンガF.C.,札幌ドーム,スカパー！／スカパー！プレミアムサービス
15270,15022,2013,Ｊ２,第１２節第１日,05/03(金・祝),16:03,東京ヴェルディ,横浜ＦＣ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15271,6123,2013,Ｊ２,第１２節第１日,05/03(金・祝),16:03,ガイナーレ鳥取,徳島ヴォルティス,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15272,10296,2013,Ｊ２,第１２節第１日,05/03(金・祝),19:03,ジェフユナイテッド千葉,愛媛ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15273,12729,2013,Ｊ２,第１２節第１日,05/03(金・祝),19:03,ガンバ大阪,ＦＣ岐阜,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15275,6387,2013,Ｊ２,第１３節第１日,05/06(月・休),13:04,横浜ＦＣ,アビスパ福岡,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15276,4583,2013,Ｊ２,第１３節第１日,05/06(月・休),13:04,徳島ヴォルティス,ロアッソ熊本,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15278,11117,2013,Ｊ２,第１３節第１日,05/06(月・休),14:04,ファジアーノ岡山,モンテディオ山形,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス／山陽放送
15279,3856,2013,Ｊ２,第１３節第１日,05/06(月・休),15:04,ザスパクサツ群馬,東京ヴェルディ,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ
15280,23012,2013,Ｊ２,第１３節第１日,05/06(月・休),16:04,ヴィッセル神戸,ガンバ大阪,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15281,6424,2013,Ｊ２,第１３節第１日,05/06(月・休),18:04,京都サンガF.C.,松本山雅ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
15284,2413,2013,Ｊ２,第１３節第１日,05/06(月・休),19:04,愛媛ＦＣ,栃木ＳＣ,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
15285,3686,2013,Ｊ２,第１４節第１日,05/12(日),13:03,栃木ＳＣ,Ｖ・ファーレン長崎,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15286,8829,2013,Ｊ２,第１４節第１日,05/12(日),13:03,松本山雅ＦＣ,ギラヴァンツ北九州,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15287,5426,2013,Ｊ２,第１４節第１日,05/12(日),13:04,ガイナーレ鳥取,ファジアーノ岡山,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15288,2797,2013,Ｊ２,第１４節第１日,05/12(日),13:04,徳島ヴォルティス,水戸ホーリーホック,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15289,14526,2013,Ｊ２,第１４節第１日,05/12(日),13:03,アビスパ福岡,ガンバ大阪,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15290,7464,2013,Ｊ２,第１４節第１日,05/12(日),15:03,東京ヴェルディ,ヴィッセル神戸,国立競技場,スカパー！／スカパー！プレミアムサービス
15292,9399,2013,Ｊ２,第１４節第１日,05/12(日),16:03,ジェフユナイテッド千葉,カターレ富山,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15293,5024,2013,Ｊ２,第１４節第１日,05/12(日),16:04,横浜ＦＣ,愛媛ＦＣ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15295,2860,2013,Ｊ２,第１４節第１日,05/12(日),19:04,ＦＣ岐阜,ロアッソ熊本,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／岐阜放送
15297,8510,2013,Ｊ２,第１５節第１日,05/19(日),13:03,ファジアーノ岡山,徳島ヴォルティス,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス／岡山放送
15298,3923,2013,Ｊ２,第１５節第１日,05/19(日),13:04,愛媛ＦＣ,ヴィッセル神戸,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山
15299,3381,2013,Ｊ２,第１５節第１日,05/19(日),13:03,ロアッソ熊本,栃木ＳＣ,熊本市水前寺競技場,スカパー！／スカパー！プレミアムサービス
15301,2851,2013,Ｊ２,第１５節第１日,05/19(日),16:03,水戸ホーリーホック,ＦＣ岐阜,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15302,12212,2013,Ｊ２,第１５節第１日,05/19(日),16:03,ジェフユナイテッド千葉,松本山雅ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15304,8045,2013,Ｊ２,第１５節第１日,05/19(日),16:03,ガンバ大阪,ザスパクサツ群馬,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15305,3185,2013,Ｊ２,第１５節第１日,05/19(日),16:03,ギラヴァンツ北九州,横浜ＦＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15307,8590,2013,Ｊ２,第１６節第１日,05/26(日),13:03,コンサドーレ札幌,水戸ホーリーホック,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
15308,6811,2013,Ｊ２,第１６節第１日,05/26(日),13:04,モンテディオ山形,京都サンガF.C.,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形
15309,2259,2013,Ｊ２,第１６節第１日,05/26(日),13:04,ザスパクサツ群馬,ギラヴァンツ北九州,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15310,9974,2013,Ｊ２,第１６節第１日,05/26(日),13:03,松本山雅ＦＣ,カターレ富山,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ長野
15311,3312,2013,Ｊ２,第１６節第１日,05/26(日),13:04,徳島ヴォルティス,東京ヴェルディ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
15314,12654,2013,Ｊ２,第１６節第１日,05/26(日),16:06,ヴィッセル神戸,ガイナーレ鳥取,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15315,8356,2013,Ｊ２,第１６節第１日,05/26(日),16:03,ファジアーノ岡山,ロアッソ熊本,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15316,3471,2013,Ｊ２,第１６節第１日,05/26(日),16:03,アビスパ福岡,ＦＣ岐阜,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15317,10381,2013,Ｊ２,第１６節第１日,05/26(日),19:34,愛媛ＦＣ,ガンバ大阪,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
15318,6516,2013,Ｊ２,第１７節第１日,06/01(土),13:03,水戸ホーリーホック,ヴィッセル神戸,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸（録）
15319,3230,2013,Ｊ２,第１７節第１日,06/01(土),13:04,カターレ富山,徳島ヴォルティス,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15320,7135,2013,Ｊ２,第１７節第１日,06/01(土),14:04,横浜ＦＣ,コンサドーレ札幌,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15322,12633,2013,Ｊ２,第１７節第１日,06/01(土),16:04,ガンバ大阪,栃木ＳＣ,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15323,7253,2013,Ｊ２,第１７節第１日,06/01(土),16:04,アビスパ福岡,ロアッソ熊本,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15324,6186,2013,Ｊ２,第１７節第１日,06/01(土),18:04,ザスパクサツ群馬,Ｖ・ファーレン長崎,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ
15326,11041,2013,Ｊ２,第１７節第１日,06/01(土),19:03,ジェフユナイテッド千葉,モンテディオ山形,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15327,2665,2013,Ｊ２,第１７節第２日,06/02(日),19:04,ＦＣ岐阜,ファジアーノ岡山,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／岐阜放送
15328,5297,2013,Ｊ２,第１７節第３日,06/03(月),19:04,京都サンガF.C.,ギラヴァンツ北九州,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
15329,3429,2013,Ｊ２,第１８節第１日,06/08(土),13:03,栃木ＳＣ,アビスパ福岡,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15330,6509,2013,Ｊ２,第１８節第１日,06/08(土),14:04,モンテディオ山形,徳島ヴォルティス,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／山形テレビ
15331,5840,2013,Ｊ２,第１８節第１日,06/08(土),14:03,東京ヴェルディ,水戸ホーリーホック,駒沢オリンピック公園総合運動場陸上競技場,スカパー！／スカパー！プレミアムサービス
15332,3879,2013,Ｊ２,第１８節第１日,06/08(土),14:04,カターレ富山,ザスパクサツ群馬,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ富山／ＮＨＫ前橋
15333,5544,2013,Ｊ２,第１８節第１日,06/08(土),14:04,愛媛ＦＣ,コンサドーレ札幌,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
15334,11482,2013,Ｊ２,第１８節第１日,06/08(土),17:03,横浜ＦＣ,ガイナーレ鳥取,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15335,10015,2013,Ｊ２,第１８節第１日,06/08(土),17:03,松本山雅ＦＣ,ファジアーノ岡山,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15336,11361,2013,Ｊ２,第１８節第１日,06/08(土),17:04,ヴィッセル神戸,ジェフユナイテッド千葉,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15337,7207,2013,Ｊ２,第１８節第１日,06/08(土),18:03,ギラヴァンツ北九州,ガンバ大阪,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15338,5211,2013,Ｊ２,第１８節第１日,06/08(土),19:04,ＦＣ岐阜,Ｖ・ファーレン長崎,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15339,5460,2013,Ｊ２,第１８節第２日,06/09(日),19:04,ロアッソ熊本,京都サンガF.C.,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス
15340,2717,2013,Ｊ２,第１９節第１日,06/14(金),19:04,徳島ヴォルティス,松本山雅ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15341,4837,2013,Ｊ２,第１９節第２日,06/15(土),14:03,コンサドーレ札幌,カターレ富山,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス／札幌テレビ
15342,10025,2013,Ｊ２,第１９節第２日,06/15(土),18:03,水戸ホーリーホック,ガンバ大阪,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15343,6114,2013,Ｊ２,第１９節第２日,06/15(土),18:03,栃木ＳＣ,ヴィッセル神戸,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
15344,3819,2013,Ｊ２,第１９節第２日,06/15(土),18:03,ギラヴァンツ北九州,ロアッソ熊本,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15345,5678,2013,Ｊ２,第１９節第２日,06/15(土),18:03,Ｖ・ファーレン長崎,東京ヴェルディ,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15346,3941,2013,Ｊ２,第１９節第２日,06/15(土),18:33,ガイナーレ鳥取,ＦＣ岐阜,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15347,10144,2013,Ｊ２,第１９節第２日,06/15(土),19:03,ジェフユナイテッド千葉,横浜ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15348,10643,2013,Ｊ２,第１９節第２日,06/15(土),19:04,京都サンガF.C.,愛媛ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
15351,5464,2013,Ｊ２,第２０節第１日,06/22(土),14:03,コンサドーレ札幌,ＦＣ岐阜,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス
15352,7128,2013,Ｊ２,第２０節第１日,06/22(土),18:04,モンテディオ山形,松本山雅ＦＣ,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15354,4561,2013,Ｊ２,第２０節第１日,06/22(土),18:03,横浜ＦＣ,カターレ富山,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15356,10014,2013,Ｊ２,第２０節第１日,06/22(土),18:04,ヴィッセル神戸,Ｖ・ファーレン長崎,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15357,5318,2013,Ｊ２,第２０節第１日,06/22(土),18:03,アビスパ福岡,愛媛ＦＣ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15358,3793,2013,Ｊ２,第２０節第１日,06/22(土),18:33,ガイナーレ鳥取,ギラヴァンツ北九州,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15359,4190,2013,Ｊ２,第２０節第１日,06/22(土),18:35,徳島ヴォルティス,ジェフユナイテッド千葉,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15360,10120,2013,Ｊ２,第２０節第１日,06/22(土),19:04,京都サンガF.C.,水戸ホーリーホック,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
15361,5966,2013,Ｊ２,第２０節第１日,06/22(土),19:04,ロアッソ熊本,ザスパクサツ群馬,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス
15362,5746,2013,Ｊ２,第２１節第１日,06/29(土),18:03,水戸ホーリーホック,モンテディオ山形,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15363,4784,2013,Ｊ２,第２１節第１日,06/29(土),18:03,栃木ＳＣ,京都サンガF.C.,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
15364,14614,2013,Ｊ２,第２１節第１日,06/29(土),18:03,松本山雅ＦＣ,横浜ＦＣ,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15365,3632,2013,Ｊ２,第２１節第１日,06/29(土),18:04,カターレ富山,ファジアーノ岡山,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15366,6971,2013,Ｊ２,第２１節第１日,06/29(土),18:03,Ｖ・ファーレン長崎,アビスパ福岡,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15367,11425,2013,Ｊ２,第２１節第１日,06/29(土),19:03,ジェフユナイテッド千葉,東京ヴェルディ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15368,4801,2013,Ｊ２,第２１節第１日,06/29(土),19:04,ＦＣ岐阜,ギラヴァンツ北九州,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15369,13708,2013,Ｊ２,第２１節第１日,06/29(土),19:03,ガンバ大阪,徳島ヴォルティス,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15370,3054,2013,Ｊ２,第２１節第１日,06/29(土),19:04,愛媛ＦＣ,ガイナーレ鳥取,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
15371,7926,2013,Ｊ２,第２１節第１日,06/29(土),19:04,ロアッソ熊本,ヴィッセル神戸,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス
15372,2723,2013,Ｊ２,第２１節第１日,06/29(土),19:34,ザスパクサツ群馬,コンサドーレ札幌,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15373,5128,2013,Ｊ２,第２２節第１日,07/03(水),19:04,モンテディオ山形,ガイナーレ鳥取,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15374,2539,2013,Ｊ２,第２２節第１日,07/03(水),19:03,東京ヴェルディ,京都サンガF.C.,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15375,2812,2013,Ｊ２,第２２節第１日,07/03(水),19:03,横浜ＦＣ,栃木ＳＣ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15376,7153,2013,Ｊ２,第２２節第１日,07/03(水),19:04,松本山雅ＦＣ,水戸ホーリーホック,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15377,2905,2013,Ｊ２,第２２節第１日,07/03(水),19:04,カターレ富山,ジェフユナイテッド千葉,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15378,11719,2013,Ｊ２,第２２節第１日,07/03(水),19:04,ＦＣ岐阜,ガンバ大阪,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15379,7652,2013,Ｊ２,第２２節第１日,07/03(水),19:03,ファジアーノ岡山,ヴィッセル神戸,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15380,1875,2013,Ｊ２,第２２節第１日,07/03(水),19:04,徳島ヴォルティス,コンサドーレ札幌,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15381,1104,2013,Ｊ２,第２２節第１日,07/03(水),19:04,愛媛ＦＣ,ロアッソ熊本,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
