id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa
15323,7253,2013,Ｊ２,第１７節第１日,06/01(土),16:04,アビスパ福岡,ロアッソ熊本,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,雨,19.1,93%,篠藤　巧,アビスパ福岡,水谷　雄一,堤　俊輔,古賀　正紘,パク　ゴン,尾亦　弘友希,岡田　隆,中原　秀人,石津　大介,西田　剛,城後　寿,坂田　大輔,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,矢野　大輔,片山　奨典,堀米　勇輝,橋本　拳人,原田　拓,仲間　隼斗,ファビオ,齊藤　和樹,福岡県福岡市博多区東平尾公園2-1-1,22563
15324,6186,2013,Ｊ２,第１７節第１日,06/01(土),18:04,ザスパクサツ群馬,Ｖ・ファーレン長崎,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ,1,2,曇,18.9,59%,三上　正一郎,ザスパクサツ群馬,北　一真,有薗　真吾,乾　大知,小柳　達司,保﨑　淳,永田　亮太,黄　誠秀,遠藤　敬佑,青木　孝太,平繁　龍一,小林　竜樹,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,髙杉　亮太,金久保　彩,岩間　雄大,井上　裕大,小笠原　侑生,佐藤　洸一,幸野　志有人,水永　翔馬,群馬県前橋市敷島町66,15135
15326,11041,2013,Ｊ２,第１７節第１日,06/01(土),19:03,ジェフユナイテッド千葉,モンテディオ山形,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,1,3,曇,16.9,75%,佐藤　隆治,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,大岩　一貴,佐藤　勇人,兵働　昭弘,田中　佑昌,ジャイール,谷澤　達也,ケンペス,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,西河　翔吾,中村　太亮,山﨑　雅人,秋葉　勝,ロメロ　フランク,伊東　俊,中島　裕希,林　陵平,千葉県千葉市中央区川崎町1-20,18500
15327,2665,2013,Ｊ２,第１７節第２日,06/02(日),19:04,ＦＣ岐阜,ファジアーノ岡山,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／岐阜放送,0,0,曇,24.2,53%,小屋　幸栄,ＦＣ岐阜,高木　貴弘,デズモンド,益山　司,田中　秀人,杉山　新,野垣内　俊,服部　年宏,染矢　一樹,柴原　誠,美尾　敦,樋口　寛規,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,近藤　徹志,田中　奏一,千明　聖典,仙石　廉,田所　諒,石原　崇兆,荒田　智之,桒田　慎一朗,岐阜県岐阜市長良福光大野2675-28,20000
15328,5297,2013,Ｊ２,第１７節第３日,06/03(月),19:04,京都サンガF.C.,ギラヴァンツ北九州,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）,1,2,晴,23.6,36%,吉田　寿光,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,秋本　倫孝,姜　成浩,山瀬　功治,工藤　浩平,横谷　繁,三平　和司,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,八角　剛史,アン　ヨンギュ,小手川　宏基,森村　昂太,大島　秀夫,池元　友樹,京都府京都市右京区西京極新明町29,20588
15329,3429,2013,Ｊ２,第１８節第１日,06/08(土),13:03,栃木ＳＣ,アビスパ福岡,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,2,0,晴,26.2,55%,野田　祐樹,栃木ＳＣ,榎本　達也,赤井　秀行,大和田　真史,當間　建文,山形　辰徳,杉本　真,クリスティアーノ,チャ　ヨンファン,菊岡　拓朗,近藤　祐介,廣瀬　浩二,アビスパ福岡,神山　竜一,宮本　卓也,古賀　正紘,山口　和樹,尾亦　弘友希,岡田　隆,パク　ゴン,堤　俊輔,金森　健志,三島　勇太,城後　寿,栃木県宇都宮市清原工業団地32,15589
15330,6509,2013,Ｊ２,第１８節第１日,06/08(土),14:04,モンテディオ山形,徳島ヴォルティス,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／山形テレビ,2,2,晴,23.1,60%,荒木　友輔,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,西河　翔吾,中村　太亮,廣瀬　智靖,ロメロ　フランク,秋葉　勝,伊東　俊,中島　裕希,林　陵平,徳島ヴォルティス,松井　謙弥,藤原　広太朗,福元　洋平,千代反田　充,濱田　武,青山　隼,柴崎　晃誠,アレックス,鈴木　達也,キム　ジョンミン,津田　知宏,山形県天童市山王1-1,21292
15331,5840,2013,Ｊ２,第１８節第１日,06/08(土),14:03,東京ヴェルディ,水戸ホーリーホック,駒沢オリンピック公園総合運動場陸上競技場,スカパー！／スカパー！プレミアムサービス,0,0,晴,25.1,47%,榎本　一慶,東京ヴェルディ,佐藤　優也,井林　章,金　鐘必,石神　直哉,鈴木　惇,森　勇介,福井　諒司,前田　直輝,飯尾　一慶,高原　直泰,常盤　聡,水戸ホーリーホック,本間　幸司,石神　幸征,細川　淳矢,冨田　大介,輪湖　直樹,西岡　謙太,鈴木　雄斗,橋本　晃司,小澤　司,山村　佑樹,鈴木　隆行,東京都世田谷区駒沢公園1-1,20010
15332,3879,2013,Ｊ２,第１８節第１日,06/08(土),14:04,カターレ富山,ザスパクサツ群馬,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ富山／ＮＨＫ前橋,0,0,晴,23.6,62%,窪田　陽輔,カターレ富山,守田　達弥,平出　涼,御厨　貴文,吉井　直人,舩津　徹也,國吉　貴博,朝日　大輔,ソ　ヨンドク,木村　勝太,木本　敬介,苔口　卓也,ザスパクサツ群馬,北　一真,夛田　凌輔,有薗　真吾,乾　大知,保﨑　淳,永田　亮太,黄　誠秀,小林　竜樹,加藤　弘堅,青木　孝太,平繁　龍一,富山県富山市南中田368,25250
15333,5544,2013,Ｊ２,第１８節第１日,06/08(土),14:04,愛媛ＦＣ,コンサドーレ札幌,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,3,2,晴,26.1,45%,岡　宏道,愛媛ＦＣ,秋元　陽太,代　健司,小原　章吾,浦田　延尚,三原　向平,村上　巧,吉村　圭司,赤井　秀一,河原　和寿,加藤　大,石井　謙伍,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,松本　怜大,深井　一希,上里　一将,荒野　拓馬,宮澤　裕樹,砂川　誠,前田　俊介,愛媛県松山市上野町乙46,15576
15334,11482,2013,Ｊ２,第１８節第１日,06/08(土),17:03,横浜ＦＣ,ガイナーレ鳥取,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,21.9,56%,日高　晴樹,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,野上　結貴,森下　俊,佐藤　謙介,松下　裕樹,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,ガイナーレ鳥取,杉本　拓也,林堂　眞,横竹　翔,柳楽　智和,尾崎　瑛一郎,鮫島　晃太,田中　雄大,森　英次郎,住田　貴彦,久保　裕一,永里　源気,神奈川県横浜市神奈川区三ツ沢西町3-1,15454
15335,10015,2013,Ｊ２,第１８節第１日,06/08(土),17:03,松本山雅ＦＣ,ファジアーノ岡山,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,1,0,晴,21.6,59%,塚田　健太,松本山雅ＦＣ,野澤　洋輔,川鍋　良祐,多々良　敦斗,飯田　真輝,玉林　睦実,岩沼　俊介,弦巻　健人,鐡戸　裕史,喜山　康平,船山　貴之,塩沢　勝吾,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,仙石　廉,田所　諒,石原　崇兆,荒田　智之,桒田　慎一朗,長野県松本市神林5300,20396
15336,11361,2013,Ｊ２,第１８節第１日,06/08(土),17:04,ヴィッセル神戸,ジェフユナイテッド千葉,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,2,2,晴,24.4,44%,木村　博之,ヴィッセル神戸,山本　海人,奥井　諒,イ　グァンソン,岩波　拓也,大屋　翼,橋本　英郎,エステバン,マジーニョ,ポポ,田代　有三,小川　慶治朗,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,高橋　峻希,佐藤　勇人,佐藤　健太郎,兵働　昭弘,田中　佑昌,谷澤　達也,ケンペス,兵庫県神戸市兵庫区御崎町1-2-2,30132
15337,7207,2013,Ｊ２,第１８節第１日,06/08(土),18:03,ギラヴァンツ北九州,ガンバ大阪,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,0,1,曇,22,81%,東城　穣,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,アン　ヨンギュ,八角　剛史,小手川　宏基,森村　昂太,大島　秀夫,池元　友樹,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,岡崎　建哉,家長　昭博,二川　孝広,レアンドロ,倉田　秋,福岡県北九州市八幡西区御開4-16-1,10202
15338,5211,2013,Ｊ２,第１８節第１日,06/08(土),19:04,ＦＣ岐阜,Ｖ・ファーレン長崎,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,24.7,38%,上村　篤史,ＦＣ岐阜,高木　貴弘,デズモンド,益山　司,田中　秀人,杉山　新,野垣内　俊,服部　年宏,染矢　一樹,森安　洋文,美尾　敦,樋口　寛規,Ｖ・ファーレン長崎,金山　隼樹,藤井　大輔,山口　貴弘,趙　民宇,小笠原　侑生,岩間　雄大,井上　裕大,山田　晃平,佐藤　洸一,幸野　志有人,水永　翔馬,岐阜県岐阜市長良福光大野2675-28,20000
15339,5460,2013,Ｊ２,第１８節第２日,06/09(日),19:04,ロアッソ熊本,京都サンガF.C.,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,1,3,曇,22.4,64%,前田　拓哉,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,矢野　大輔,片山　奨典,堀米　勇輝,橋本　拳人,原田　拓,仲間　隼斗,ファビオ,齊藤　和樹,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,酒井　隆介,福村　貴幸,駒井　善成,秋本　倫孝,田森　大己,山瀬　功治,横谷　繁,久保　裕也,熊本県熊本市東区平山町2776,32000
15340,2717,2013,Ｊ２,第１９節第１日,06/14(金),19:04,徳島ヴォルティス,松本山雅ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,2,0,晴,23.2,81%,小屋　幸栄,徳島ヴォルティス,松井　謙弥,藤原　広太朗,斉藤　大介,千代反田　充,濱田　武,青山　隼,柴崎　晃誠,アレックス,鈴木　達也,ドウグラス,津田　知宏,松本山雅ＦＣ,野澤　洋輔,鐡戸　裕史,川鍋　良祐,飯田　真輝,多々良　敦斗,岩沼　俊介,弦巻　健人,玉林　睦実,喜山　康平,船山　貴之,塩沢　勝吾,徳島県鳴門市撫養町立岩字四枚61,19637
15341,4837,2013,Ｊ２,第１９節第２日,06/15(土),14:03,コンサドーレ札幌,カターレ富山,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス／札幌テレビ,1,0,晴,26.4,49%,村上　伸次,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,砂川　誠,上里　一将,荒野　拓馬,内村　圭宏,岡本　賢明,横野　純貴,カターレ富山,守田　達弥,平出　涼,御厨　貴文,池端　陽介,舩津　徹也,國吉　貴博,朝日　大輔,ソ　ヨンドク,木村　勝太,西川　優大,木本　敬介,北海道札幌市厚別区上野幌3条1-2-1,19620
15342,10025,2013,Ｊ２,第１９節第２日,06/15(土),18:03,水戸ホーリーホック,ガンバ大阪,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,0,2,曇,25.5,83%,松尾　一,水戸ホーリーホック,本間　幸司,近藤　岳登,細川　淳矢,冨田　大介,尾本　敬,石神　幸征,西岡　謙太,小澤　司,島田　祐輝,橋本　晃司,鈴木　隆行,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,明神　智和,家長　昭博,二川　孝広,レアンドロ,倉田　秋,茨城県水戸市小吹町2058-1,12000
15343,6114,2013,Ｊ２,第１９節第２日,06/15(土),18:03,栃木ＳＣ,ヴィッセル神戸,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ,2,2,曇のち雨,26.6,82%,家本　政明,栃木ＳＣ,榎本　達也,山形　辰徳,大和田　真史,當間　建文,菅　和範,杉本　真,クリスティアーノ,チャ　ヨンファン,菊岡　拓朗,近藤　祐介,廣瀬　浩二,ヴィッセル神戸,徳重　健太,奥井　諒,岩波　拓也,河本　裕之,大屋　翼,エステバン,田中　英雄,杉浦　恭平,小川　慶治朗,マジーニョ,田代　有三,栃木県宇都宮市清原工業団地32,15589
15344,3819,2013,Ｊ２,第１９節第２日,06/15(土),18:03,ギラヴァンツ北九州,ロアッソ熊本,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,7,0,曇,23.3,89%,吉田　哲朗,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,アン　ヨンギュ,八角　剛史,小手川　宏基,森村　昂太,池元　友樹,キム　ドンフィ,ロアッソ熊本,南　雄太,藏川　洋平,福王　忠世,矢野　大輔,片山　奨典,堀米　勇輝,橋本　拳人,原田　拓,仲間　隼斗,ファビオ,齊藤　和樹,福岡県北九州市八幡西区御開4-16-1,10202
15345,5678,2013,Ｊ２,第１９節第２日,06/15(土),18:03,Ｖ・ファーレン長崎,東京ヴェルディ,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,2,1,曇,25.5,86%,河合　英治,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,藤井　大輔,金久保　彩,岩間　雄大,井上　裕大,山田　晃平,小笠原　侑生,佐藤　洸一,幸野　志有人,東京ヴェルディ,佐藤　優也,井林　章,金　鐘必,石神　直哉,森　勇介,鈴木　惇,福井　諒司,前田　直輝,飯尾　一慶,高原　直泰,中島　翔哉,長崎県諫早市宇都町27-1,20246
15346,3941,2013,Ｊ２,第１９節第２日,06/15(土),18:33,ガイナーレ鳥取,ＦＣ岐阜,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,3,4,曇,23.2,87%,篠藤　巧,ガイナーレ鳥取,杉本　拓也,林堂　眞,柳楽　智和,森　英次郎,尾崎　瑛一郎,鮫島　晃太,横竹　翔,武田　英二郎,住田　貴彦,久保　裕一,永里　源気,ＦＣ岐阜,高木　貴弘,野垣内　俊,益山　司,田中　秀人,杉山　新,森安　洋文,服部　年宏,染矢　一樹,山﨑　正登,美尾　敦,樋口　寛規,鳥取県鳥取市蔵田423,16033
15347,10144,2013,Ｊ２,第１９節第２日,06/15(土),19:03,ジェフユナイテッド千葉,横浜ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,1,1,曇,24.5,86%,前田　拓哉,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,高橋　峻希,佐藤　勇人,佐藤　健太郎,兵働　昭弘,田中　佑昌,谷澤　達也,ケンペス,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,森下　俊,中島　崇典,佐藤　謙介,中里　崇宏,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,千葉県千葉市中央区川崎町1-20,18500
15348,10643,2013,Ｊ２,第１９節第２日,06/15(土),19:04,京都サンガF.C.,愛媛ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都,4,1,曇時々雨,23.6,91%,三上　正一郎,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,駒井　善成,秋本　倫孝,田森　大己,山瀬　功治,横谷　繁,久保　裕也,愛媛ＦＣ,秋元　陽太,代　健司,小原　章吾,浦田　延尚,三原　向平,村上　巧,吉村　圭司,赤井　秀一,河原　和寿,加藤　大,石井　謙伍,京都府京都市右京区西京極新明町29,20588
15351,5464,2013,Ｊ２,第２０節第１日,06/22(土),14:03,コンサドーレ札幌,ＦＣ岐阜,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス,4,0,曇,17.9,62%,中村　太,コンサドーレ札幌,杉山　哲,日高　拓磨,櫛引　一紀,チョ　ソンジン,上原　慎也,深井　一希,上里　一将,岡本　賢明,内村　圭宏,砂川　誠,横野　純貴,ＦＣ岐阜,高木　貴弘,新井　辰也,益山　司,野垣内　俊,杉山　新,森安　洋文,服部　年宏,染矢　一樹,水野　泰輔,美尾　敦,樋口　寛規,北海道札幌市厚別区上野幌3条1-2-1,19620
15352,7128,2013,Ｊ２,第２０節第１日,06/22(土),18:04,モンテディオ山形,松本山雅ＦＣ,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,4,1,晴,20.9,65%,榎本　一慶,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,西河　翔吾,中村　太亮,比嘉　厚平,秋葉　勝,ロメロ　フランク,伊東　俊,中島　裕希,林　陵平,松本山雅ＦＣ,白井　裕人,川鍋　良祐,多々良　敦斗,飯田　真輝,玉林　睦実,岩沼　俊介,喜山　康平,パク　カンイル,鐡戸　裕史,船山　貴之,塩沢　勝吾,山形県天童市山王1-1,21292
15354,4561,2013,Ｊ２,第２０節第１日,06/22(土),18:03,横浜ＦＣ,カターレ富山,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,22.2,66%,河合　英治,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,野上　結貴,中島　崇典,佐藤　謙介,松下　裕樹,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,カターレ富山,守田　達弥,平出　涼,御厨　貴文,池端　陽介,舩津　徹也,大山　俊輔,國吉　貴博,朝日　大輔,ソ　ヨンドク,木村　勝太,三根　和起,神奈川県横浜市神奈川区三ツ沢西町3-1,15454
15356,10014,2013,Ｊ２,第２０節第１日,06/22(土),18:04,ヴィッセル神戸,Ｖ・ファーレン長崎,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,2,0,晴,23.6,66%,高山　啓義,ヴィッセル神戸,徳重　健太,奥井　諒,岩波　拓也,河本　裕之,大屋　翼,エステバン,田中　英雄,マジーニョ,小川　慶治朗,ポポ,都倉　賢,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,藤井　大輔,金久保　彩,岩間　雄大,井上　裕大,古部　健太,小笠原　侑生,佐藤　洸一,幸野　志有人,兵庫県神戸市兵庫区御崎町1-2-2,30132
15357,5318,2013,Ｊ２,第２０節第１日,06/22(土),18:03,アビスパ福岡,愛媛ＦＣ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,2,0,晴,23.6,73%,前田　拓哉,アビスパ福岡,神山　竜一,堤　俊輔,パク　ゴン,尾亦　弘友希,岡田　隆,中原　秀人,三島　勇太,石津　大介,城後　寿,オズマール,坂田　大輔,愛媛ＦＣ,秋元　陽太,三原　向平,代　健司,小原　章吾,浦田　延尚,黒木　恭平,渡邊　一仁,村上　巧,加藤　大,河原　和寿,赤井　秀一,福岡県福岡市博多区東平尾公園2-1-1,22563
15358,3793,2013,Ｊ２,第２０節第１日,06/22(土),18:33,ガイナーレ鳥取,ギラヴァンツ北九州,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,2,3,晴,23.3,76%,岡　宏道,ガイナーレ鳥取,杉本　拓也,林堂　眞,柳楽　智和,田中　雄大,尾崎　瑛一郎,横竹　翔,鮫島　晃太,森　英次郎,住田　貴彦,久保　裕一,永里　源気,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,アン　ヨンギュ,八角　剛史,小手川　宏基,森村　昂太,池元　友樹,キム　ドンフィ,鳥取県鳥取市蔵田423,16033
15359,4190,2013,Ｊ２,第２０節第１日,06/22(土),18:35,徳島ヴォルティス,ジェフユナイテッド千葉,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,1,2,晴,22.4,78%,野田　祐樹,徳島ヴォルティス,松井　謙弥,藤原　広太朗,斉藤　大介,三木　隆司,濱田　武,青山　隼,柴崎　晃誠,アレックス,鈴木　達也,ドウグラス,津田　知宏,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,高橋　峻希,佐藤　健太郎,伊藤　大介,兵働　昭弘,谷澤　達也,大塚　翔平,ケンペス,徳島県鳴門市撫養町立岩字四枚61,19637
15360,10120,2013,Ｊ２,第２０節第１日,06/22(土),19:04,京都サンガF.C.,水戸ホーリーホック,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都,0,1,曇,24,73%,森川　浩次,京都サンガF.C.,オ　スンフン,安藤　淳,酒井　隆介,バヤリッツァ,福村　貴幸,秋本　倫孝,駒井　善成,山瀬　功治,工藤　浩平,横谷　繁,久保　裕也,水戸ホーリーホック,本間　幸司,近藤　岳登,細川　淳矢,冨田　大介,尾本　敬,鈴木　雄斗,西岡　謙太,小澤　司,橋本　晃司,島田　祐輝,三島　康平,京都府京都市右京区西京極新明町29,20588
15361,5966,2013,Ｊ２,第２０節第１日,06/22(土),19:04,ロアッソ熊本,ザスパクサツ群馬,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,2,3,曇,25,75%,塚田　健太,ロアッソ熊本,南　雄太,筑城　和人,高橋　祐太郎,矢野　大輔,片山　奨典,仲間　隼斗,橋本　拳人,原田　拓,藤本　主税,ファビオ,齊藤　和樹,ザスパクサツ群馬,北　一真,小柳　達司,有薗　真吾,乾　大知,保﨑　淳,永田　亮太,黄　誠秀,小林　竜樹,青木　孝太,エデル,平繁　龍一,熊本県熊本市東区平山町2776,32000
15362,5746,2013,Ｊ２,第２１節第１日,06/29(土),18:03,水戸ホーリーホック,モンテディオ山形,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,1,3,曇,20.6,84%,池内　明彦,水戸ホーリーホック,本間　幸司,近藤　岳登,細川　淳矢,冨田　大介,尾本　敬,西岡　謙太,鈴木　雄斗,島田　祐輝,橋本　晃司,山村　佑樹,鈴木　隆行,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,作田　裕次,中村　太亮,比嘉　厚平,ロメロ　フランク,秋葉　勝,伊東　俊,中島　裕希,林　陵平,茨城県水戸市小吹町2058-1,12000
15363,4784,2013,Ｊ２,第２１節第１日,06/29(土),18:03,栃木ＳＣ,京都サンガF.C.,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ,2,2,雨,21.9,81%,廣瀬　格,栃木ＳＣ,榎本　達也,山形　辰徳,大和田　真史,當間　建文,菅　和範,クリスティアーノ,チャ　ヨンファン,三都主　アレサンドロ,杉本　真,久木野　聡,廣瀬　浩二,京都サンガF.C.,オ　スンフン,安藤　淳,酒井　隆介,田森　大己,福村　貴幸,秋本　倫孝,横谷　繁,工藤　浩平,駒井　善成,三平　和司,山瀬　功治,栃木県宇都宮市清原工業団地32,15589
15364,14614,2013,Ｊ２,第２１節第１日,06/29(土),18:03,松本山雅ＦＣ,横浜ＦＣ,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,0,1,曇,22.1,77%,篠藤　巧,松本山雅ＦＣ,白井　裕人,川鍋　良祐,多々良　敦斗,飯田　真輝,玉林　睦実,岩沼　俊介,ユン　ソンヨル,北井　佑季,喜山　康平,船山　貴之,塩沢　勝吾,横浜ＦＣ,シュナイダー　潤之介,野上　結貴,ペ　スンジン,森下　俊,中島　崇典,佐藤　謙介,松下　裕樹,寺田　紳一,内田　智也,大久保　哲哉,黒津　勝,長野県松本市神林5300,20396
15365,3632,2013,Ｊ２,第２１節第１日,06/29(土),18:04,カターレ富山,ファジアーノ岡山,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,0,0,晴,23.6,79%,三上　正一郎,カターレ富山,守田　達弥,池端　陽介,御厨　貴文,平出　涼,舩津　徹也,大山　俊輔,木本　敬介,朝日　大輔,ソ　ヨンドク,國吉　貴博,三根　和起,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,仙石　廉,島田　譲,田所　諒,石原　崇兆,荒田　智之,妹尾　隆佑,富山県富山市南中田368,25250
15366,6971,2013,Ｊ２,第２１節第１日,06/29(土),18:03,Ｖ・ファーレン長崎,アビスパ福岡,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,0,0,曇時々雨,25.7,75%,福島　孝一郎,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,藤井　大輔,金久保　彩,岩間　雄大,井上　裕大,山田　晃平,小笠原　侑生,佐藤　洸一,幸野　志有人,アビスパ福岡,神山　竜一,宮本　卓也,古賀　正紘,パク　ゴン,尾亦　弘友希,堤　俊輔,岡田　隆,中原　秀人,石津　大介,城後　寿,坂田　大輔,長崎県諫早市宇都町27-1,20246
15367,11425,2013,Ｊ２,第２１節第１日,06/29(土),19:03,ジェフユナイテッド千葉,東京ヴェルディ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,2,1,晴,22.4,77%,山本　雄大,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,キム　ヒョヌン,山口　智,高橋　峻希,佐藤　健太郎,伊藤　大介,田中　佑昌,谷澤　達也,大塚　翔平,ナム　スンウ,東京ヴェルディ,佐藤　優也,井林　章,刀根　亮輔,キローラン　木鈴,森　勇介,西　紀寛,中後　雅喜,前田　直輝,安田　晃大,高原　直泰,飯尾　一慶,千葉県千葉市中央区川崎町1-20,18500
15368,4801,2013,Ｊ２,第２１節第１日,06/29(土),19:04,ＦＣ岐阜,ギラヴァンツ北九州,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,3,1,晴,25.4,59%,窪田　陽輔,ＦＣ岐阜,時久　省吾,デズモンド,益山　司,新井　辰也,杉山　新,森安　洋文,服部　年宏,染矢　一樹,水野　泰輔,美尾　敦,樋口　寛規,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,アン　ヨンギュ,八角　剛史,小手川　宏基,森村　昂太,池元　友樹,キム　ドンフィ,岐阜県岐阜市長良福光大野2675-28,20000
15369,13708,2013,Ｊ２,第２１節第１日,06/29(土),19:03,ガンバ大阪,徳島ヴォルティス,万博記念競技場,スカパー！／スカパー！プレミアムサービス,2,0,晴,24.7,62%,井上　知大,ガンバ大阪,藤ヶ谷　陽介,加地　亮,岩下　敬輔,丹羽　大輝,藤春　廣輝,明神　智和,内田　達也,パウリーニョ,二川　孝広,平井　将生,倉田　秋,徳島ヴォルティス,松井　謙弥,藤原　広太朗,斉藤　大介,福元　洋平,濱田　武,青山　隼,柴崎　晃誠,アレックス,大﨑　淳矢,ドウグラス,津田　知宏,大阪府吹田市千里万博公園5-2,21000
