id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,specific,prefecture,latitude,longitude,population,area,dencity,rain,match2,match3,media,month,day,weekday,hour,humid,discomfort,home_all,away_all,pred,diff,res
15575,8147,2013,0,第４０節第１日,11/10(日),13:03,28,16,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／テレビ信州,2,3,雨のち曇,14.9,71%,河合　英治,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,1,40,1,3,11,10,2,13,71,58.6892,2.75e+07,2.75e+07,9644.87,-1497.87,1497.87
14633,3109,2012,0,第３１節第１日,08/26(日),18:04,26,38,ニンジニアスタジアム,スカパー／ｅ２／スカパー光,0,0,晴,28.9,52%,早川　一行,愛媛ＦＣ,2500000,2500000,2500000,2500000,[12000000],2500000,2500000,[5800000],2500000,2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛県松山市上野町乙46,15576,0,愛知県,33.7677,132.797,7526911,5172.9,1455.07,0,31,1,3,8,26,2,18,52,77.1507,4.03e+07,2.75e+07,4599.36,-1490.36,1490.36
15452,2841,2013,0,第２９節第１日,08/18(日),18:04,10,17,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,1,0,晴,31.4,54%,榎本　一慶,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ロアッソ熊本,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,群馬県前橋市敷島町66,15135,0,群馬県,36.4127,139.052,1958409,6362.28,307.82,0,29,1,2,8,18,2,18,54,80.7984,2.75e+07,2.75e+07,4327.83,-1486.83,1486.83
14448,4040,2012,0,第１４節第２日,05/13(日),13:03,0,16,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,1,1,曇のち晴,24.7,31%,家本　政明,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,14,2,3,5,13,2,13,31,69.4544,4.5e+07,2.75e+07,5526.38,-1486.38,1486.38
15560,12718,2013,0,第３９節第１日,11/03(日・祝),13:03,7,11,札幌ドーム,スカパー！／スカパー！プレミアムサービス,1,0,屋内,20,50%,松尾　一,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジェフユナイテッド千葉,2500000,[15000000],2500000,2500000,[18000000],2500000,2500000,2500000,2500000,2500000,2500000,北海道札幌市豊平区羊ヶ丘1,39232,1,北海道,43.0073,141.411,5320523,78420.8,67.85,0,39,1,2,11,3,0,13,50,65.25,2.75e+07,5.55e+07,14201.4,-1483.38,1483.38
15429,4458,2013,0,第２７節第１日,08/04(日),18:03,32,6,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,1,2,曇,27.3,63%,今村　義朗,横浜ＦＣ,2500000,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,[12000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,27,1,2,8,4,2,18,63,76.431,3.5e+07,3.7e+07,5934.97,-1476.97,1476.97
14450,5881,2012,0,第１４節第２日,05/13(日),16:05,20,25,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）,2,1,晴,23.1,26%,吉田　寿光,京都サンガF.C.,2500000,[25000000],2500000,2500000,2500000,[20000000],2500000,2500000,[12000000],2500000,2500000,徳島ヴォルティス,2500000,2500000,[8500000],2500000,[9000000],[5500000],[14000000],[9000000],2500000,[20000000],[15000000],京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,14,2,4,5,13,2,16,26,67.2389,7.7e+07,9.1e+07,7357.88,-1476.88,1476.88
14944,10682,2013,1,第１３節第１日,05/25(土),14:04,36,9,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,0,2,晴のち曇,20.8,64%,岡部　拓人,湘南ベルマーレ,2500000,2500000,2500000,[8000000],2500000,[10000000],2500000,[10000000],2500000,2500000,2500000,サンフレッチェ広島,[80000000],[30000000],[35000000],[42000000],[55000000],[50000000],[50000000],[9000000],[40000000],[45000000],[60000000],神奈川県平塚市大原1-1,15100,0,神奈川県,35.3421,139.343,9161139,2415.92,3791.99,0,13,1,2,5,25,1,14,64,67.1749,4.8e+07,4.96e+08,12157,-1474.99,1474.99
15596,6975,2013,0,第４２節第１日,11/24(日),12:33,32,33,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,4,1,晴,17.6,22%,岡　宏道,横浜ＦＣ,2500000,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,水戸ホーリーホック,2500000,2500000,2500000,2500000,[5000000],2500000,2500000,2500000,[15000000],2500000,2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,42,1,2,11,24,2,12,22,61.2433,3.5e+07,4.25e+07,8446.9,-1471.9,1471.9
15738,35239,2014,1,第８節第１日,04/19(土),17:04,34,24,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,1,0,晴,11.4,53%,松尾　一,浦和レッズ,[80000000],[45000000],[40000000],[60000000],[30000000],[60000000],[100000000],[18000000],[25000000],[70000000],[50000000],川崎フロンターレ,[10000000],[32000000],[50000000],[20000000],[4800000],[8000000],[100000000],[5000000],[45000000],[15000000],[90000000],埼玉県さいたま市緑区中野田500,63700,1,埼玉県,35.9034,139.716,7307579,3797.75,1924.19,0,8,1,2,4,19,1,17,53,53.9366,5.78e+08,3.798e+08,36709,-1469.97,1469.97
14396,2003,2012,0,第９節第１日,04/22(日),16:04,2,22,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光,2,3,雨のち曇,17,60%,日高　晴樹,カターレ富山,2500000,2500000,[8500000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,大分トリニータ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,富山県富山市南中田368,25250,0,富山県,36.625,137.196,1055893,4247.61,248.59,1,9,1,3,4,22,2,16,60,61.588,3.35e+07,3.5e+07,3471.71,-1468.71,1468.71
15184,2159,2013,0,第４節第１日,03/20(水・祝),16:04,26,38,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,0,0,曇,13.4,83%,日高　晴樹,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[5800000],2500000,2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛県松山市上野町乙46,15576,0,愛知県,33.7677,132.797,7526911,5172.9,1455.07,0,4,1,2,3,20,0,16,83,56.2958,3.08e+07,2.75e+07,3623.31,-1464.31,1464.31
14504,7111,2012,0,第１９節第１日,06/13(水),19:03,28,0,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光,2,2,曇,19.9,68%,岡　宏道,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,19,1,3,6,13,3,19,68,66.0917,2.75e+07,2.75e+07,8573.21,-1462.21,1462.21
15421,1815,2013,0,第２６節第１日,07/27(土),19:49,10,2,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,1,1,雨のち曇,22.3,92%,野田　祐樹,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,群馬県前橋市敷島町66,15135,0,群馬県,36.4127,139.052,1958409,6362.28,307.82,1,26,1,2,7,27,1,19,92,71.5178,2.75e+07,3.5e+07,3276.98,-1461.98,1461.98
16137,2772,2014,0,第１５節第１日,05/24(土),19:03,3,2,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,21.5,68%,森川　浩次,カマタマーレ讃岐,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,カターレ富山,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,香川県丸亀市金倉町830,22338,0,香川県,34.2614,133.785,967640,1876.73,515.6,0,15,1,2,5,24,1,19,68,68.4648,2.75e+07,2.75e+07,4230.88,-1458.88,1458.88
14914,16292,2013,1,第９節第１日,05/03(金・祝),19:04,24,21,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,2,1,曇,17.5,47%,佐藤　隆治,川崎フロンターレ,[10000000],[32000000],[9000000],[50000000],2500000,[20000000],[100000000],[15000000],[8000000],[30000000],[90000000],名古屋グランパス,[90000000],2500000,[150000000],[30000000],[20000000],[40000000],[22000000],[52000000],2500000,2500000,[100000000],神奈川県川崎市中原区等々力1-1,26530,0,神奈川県,35.5866,139.651,9161139,2415.92,3791.99,0,9,1,3,5,3,0,19,47,61.8967,3.665e+08,5.115e+08,17750.8,-1458.84,1458.84
15356,10014,2013,0,第２０節第１日,06/22(土),18:04,19,41,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,2,0,晴,23.6,66%,高山　啓義,ヴィッセル神戸,[25000000],[12000000],[12000000],[30000000],[10000000],2500000,[20000000],2500000,[25000000],2500000,2500000,Ｖ・ファーレン長崎,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[7200000],兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,20,1,2,6,22,1,18,66,71.3982,1.44e+08,3.22e+07,11468.1,-1454.11,1454.11
14313,4286,2012,0,第２節第１日,03/11(日),13:04,40,0,駒沢オリンピック公園総合運動場陸上競技場,スカパー／ｅ２／スカパー光,0,1,晴,10.8,49%,家本　政明,ＦＣ町田ゼルビア,[7000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,東京都世田谷区駒沢公園1-1,20010,0,東京都,35.6272,139.662,13742906,2191,6272.44,0,2,1,3,3,11,2,13,49,53.2801,3.2e+07,4.5e+07,5736.99,-1450.99,1450.99
14996,20294,2013,1,第１８節第１日,07/31(水),19:34,31,29,日産スタジアム,スカパー！／スカパー！プレミアムサービス,1,1,曇,26.6,78%,村上　伸次,横浜Ｆ・マリノス,[25000000],[30000000],[120000000],[20000000],[100000000],[30000000],[50000000],[30000000],[130000000],[20000000],[150000000],柏レイソル,[40000000],[12000000],[38000000],[15000000],[15000000],[80000000],[15000000],[40000000],[28000000],2500000,[35000000],神奈川県横浜市港北区小机町3300,72327,0,神奈川県,35.5111,139.605,9161139,2415.92,3791.99,0,18,1,2,7,31,3,19,78,77.2325,7.05e+08,3.205e+08,21740.8,-1446.8,1446.8
15777,13348,2014,1,第１３節第１日,05/10(土),16:04,23,34,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,0,2,晴,23.1,14%,松尾　一,大宮アルディージャ,[12000000],[8500000],[35000000],[12000000],[20000000],[50000000],[15000000],[15000000],2500000,[8500000],[23000000],浦和レッズ,[80000000],[45000000],[40000000],[60000000],[45000000],[40000000],[100000000],[18000000],[25000000],[60000000],[70000000],埼玉県さいたま市大宮区高鼻町4,15600,1,埼玉県,35.9168,139.63,7307579,3797.75,1924.19,0,13,1,2,5,10,1,16,14,66.2107,2.015e+08,5.83e+08,14794,-1446.01,1446.01
15727,11497,2014,1,第７節第２日,04/12(土),15:04,35,23,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス,2,0,晴,14.6,54%,廣瀬　格,清水エスパルス,[10000000],[20000000],[30000000],[60000000],[20000000],[4800000],[10000000],[18000000],[50000000],[70000000],[7000000],大宮アルディージャ,[7000000],[8500000],[35000000],[12000000],[20000000],[30000000],[15000000],2500000,[50000000],[70000000],[23000000],静岡県静岡市清水区村松3880-1,20281,1,静岡県,34.9851,138.481,3673401,7777.43,472.32,0,7,2,2,4,12,1,15,54,58.2092,2.998e+08,2.73e+08,12941.8,-1444.78,1444.78
15234,2341,2013,0,第９節第１日,04/17(水),19:04,38,2,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,2,3,晴,19.4,66%,山本　雄大,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[4800000],カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,岐阜県岐阜市長良福光大野2675-28,20000,0,岐阜県,35.4413,136.766,2010698,10621.3,189.31,0,9,1,2,4,17,3,19,66,65.252,2.98e+07,3.5e+07,3782.95,-1441.95,1441.95
14024,9042,2012,1,第４節第１日,03/31(土),15:04,12,29,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光／静岡放送,1,0,晴,12.8,62%,中村　太,ジュビロ磐田,2500000,2500000,2500000,2500000,2500000,2500000,[13000000],2500000,2500000,[11000000],2500000,柏レイソル,[40000000],2500000,[40000000],[38000000],[15000000],[80000000],[35000000],[40000000],[15000000],[28000000],[35000000],静岡県磐田市新貝2500,15165,1,静岡県,34.7228,137.879,3673401,7777.43,472.32,0,4,1,4,3,31,1,15,62,55.6586,4.65e+07,3.685e+08,10481.1,-1439.11,1439.11
14468,4090,2012,0,第１６節第２日,05/27(日),13:03,0,14,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,1,1,晴,27.1,26%,小川　直仁,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,ファジアーノ岡山,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,16,2,3,5,27,2,13,26,71.5085,4.5e+07,2.75e+07,5526.38,-1436.38,1436.38
15375,2812,2013,0,第２２節第１日,07/03(水),19:03,32,30,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,3,1,曇,22.9,71%,扇谷　健司,横浜ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,2500000,2500000,栃木ＳＣ,2500000,2500000,2500000,2500000,2500000,[30000000],2500000,2500000,2500000,2500000,2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,22,1,2,7,3,3,19,71,70.7924,3.5e+07,5.5e+07,4247.33,-1435.33,1435.33
14967,10236,2013,1,第１５節第１日,07/10(水),19:05,9,24,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス,4,2,晴,26.6,85%,家本　政明,サンフレッチェ広島,[80000000],[30000000],[35000000],[42000000],[55000000],[50000000],[50000000],[30000000],[40000000],[45000000],[60000000],川崎フロンターレ,[7000000],[32000000],[9000000],[25000000],[10000000],[20000000],[80000000],[100000000],2500000,[45000000],[90000000],広島県広島市安佐南区大塚西5-1-1,50000,0,広島県,34.4399,132.395,2830069,8479.47,333.76,0,15,1,2,7,10,3,19,85,78.0749,5.17e+08,4.205e+08,11668.1,-1432.06,1432.06
15147,2506,2013,0,第１節第１日,03/03(日),15:04,6,2,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州,1,2,晴,9.6,42%,今村　義朗,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,福岡県北九州市八幡西区御開4-16-1,10202,0,福岡県,33.8907,130.729,5110338,4986.4,1024.86,0,1,1,3,3,3,2,15,42,52.0617,2.75e+07,3.5e+07,3930.07,-1424.07,1424.07
15693,13380,2014,1,第３節第１日,03/15(土),17:04,15,5,ユアテックスタジアム仙台,スカパー！／スカパー！プレミアムサービス,0,0,曇,5.6,59%,村上　伸次,ベガルタ仙台,[6000000],[20000000],[12000000],[17000000],[3600000],[20000000],[20000000],[17000000],[5000000],[42000000],[70000000],ガンバ大阪,[35000000],[45000000],[35000000],[18000000],[20000000],[10000000],[110000000],[9000000],[150000000],[12000000],[33000000],宮城県仙台市泉区七北田字柳78,19694,1,宮城県,38.3191,140.881,2322024,7282.22,318.86,0,3,1,2,3,15,1,17,59,45.67,2.326e+08,4.77e+08,14802.3,-1422.34,1422.34
15376,7153,2013,0,第２２節第１日,07/03(水),19:04,28,33,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,2,0,曇,22.3,76%,長谷　拓,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,水戸ホーリーホック,2500000,2500000,2500000,2500000,2500000,[5000000],2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,22,1,2,7,3,3,19,76,70.2735,2.75e+07,3e+07,8574.22,-1421.22,1421.22
15740,21452,2014,1,第８節第２日,04/20(日),15:04,1,9,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／新潟放送,0,0,晴のち曇,13.8,51%,佐藤　隆治,アルビレックス新潟,[10000000],[5800000],[10000000],[15000000],[15000000],[20000000],[50000000],[18000000],[16000000],[5000000],[25000000],サンフレッチェ広島,[40000000],[30000000],[35000000],[42000000],[25000000],[50000000],[50000000],[12000000],[40000000],[45000000],[60000000],新潟県新潟市中央区清五郎67-12,42300,0,新潟県,37.8826,139.059,2266121,12584.2,180.08,0,8,2,3,4,20,2,15,51,57.1526,1.898e+08,4.29e+08,22873,-1420.99,1420.99
14997,15881,2013,1,第１８節第１日,07/31(水),19:34,21,37,豊田スタジアム,スカパー！／スカパー！プレミアムサービス,3,1,晴,30.1,67%,西村　雄一,名古屋グランパス,[90000000],2500000,[150000000],[30000000],[20000000],[60000000],[38000000],[52000000],[40000000],[65000000],[100000000],鹿島アントラーズ,[70000000],[20000000],[45000000],[15000000],[30000000],[20000000],[80000000],[30000000],2500000,2500000,[60000000],愛知県豊田市千石町7-2,40000,1,愛知県,35.0844,137.17,7526911,5172.9,1455.07,0,18,1,2,7,31,3,19,67,81.0653,6.475e+08,3.75e+08,17299.3,-1418.27,1418.27
14048,11119,2012,1,第７節第１日,04/21(土),14:04,7,24,札幌ドーム,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ札幌,2,3,屋内,22.3,36%,村上　伸次,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,川崎フロンターレ,[10000000],[32000000],2500000,2500000,[20000000],[80000000],[8000000],2500000,[30000000],[45000000],[15000000],北海道札幌市豊平区羊ヶ丘1,39232,1,北海道,43.0073,141.411,5320523,78420.8,67.85,0,7,1,4,4,21,1,14,36,67.1627,3.5e+07,2.475e+08,12535.2,-1416.19,1416.19
15792,11339,2014,1,第１４節第１日,05/17(土),15:04,8,23,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,晴,25.2,34%,井上　知大,サガン鳥栖,[14000000],[11000000],[3600000],[7000000],[30000000],[9000000],[10000000],[9000000],[10000000],[11000000],[30000000],大宮アルディージャ,[12000000],[8500000],[35000000],[12000000],[20000000],[30000000],[15000000],2500000,[50000000],[8500000],[23000000],佐賀県鳥栖市京町812,24490,0,佐賀県,33.3725,130.52,823620,2440.68,337.46,0,14,1,2,5,17,1,15,34,70.3323,1.446e+08,2.165e+08,12753.7,-1414.73,1414.73
15229,2124,2013,0,第８節第１日,04/14(日),19:06,26,10,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,2,0,曇,14.2,81%,野田　祐樹,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛県松山市上野町乙46,15576,0,愛知県,33.7677,132.797,7526911,5172.9,1455.07,0,8,1,2,4,14,2,19,81,57.606,2.75e+07,2.75e+07,3536.49,-1412.49,1412.49
14718,5408,2012,0,第３９節第１日,10/21(日),13:04,16,6,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形／ＮＨＫ北九州,1,0,晴のち曇,18.4,55%,野田　祐樹,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,2500000,2500000,[15000000],2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,39,1,4,10,21,2,13,55,63.3578,2.75e+07,4.75e+07,6819.56,-1411.56,1411.56
16107,5812,2014,0,第１３節第１日,05/11(日),13:04,16,11,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形,1,1,晴,24,24%,三上　正一郎,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,13,1,3,5,11,2,13,24,68.0104,2.75e+07,2.75e+07,7222.38,-1410.38,1410.38
15354,4561,2013,0,第２０節第１日,06/22(土),18:03,32,2,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,22.2,66%,河合　英治,横浜ＦＣ,2500000,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,20,1,2,6,22,1,18,66,69.3495,3.5e+07,3.5e+07,5969.48,-1408.48,1408.48
14898,21415,2013,1,第７節第１日,04/20(土),19:04,1,31,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,0,雨,6.6,56%,今村　義朗,アルビレックス新潟,[13000000],[16000000],[15000000],2500000,[15000000],[15000000],[50000000],[20000000],[18000000],[30000000],2500000,横浜Ｆ・マリノス,[25000000],[30000000],[70000000],[120000000],[100000000],[30000000],[30000000],[30000000],[130000000],[20000000],[150000000],新潟県新潟市中央区清五郎67-12,42300,0,新潟県,37.8826,139.059,2266121,12584.2,180.08,1,7,1,3,4,20,1,19,56,47.297,1.97e+08,7.35e+08,22822.2,-1407.21,1407.21
14199,13471,2012,1,第２３節第１日,08/25(土),19:04,19,8,ノエビアスタジアム神戸,スカパー／ｅ２／スカパー光,0,0,晴,29.1,69%,松尾　一,ヴィッセル神戸,[25000000],[12000000],[30000000],2500000,[30000000],[20000000],[35000000],[30000000],[20000000],[40000000],[25000000],サガン鳥栖,[10000000],[11000000],2500000,[7000000],[11000000],[9000000],[10000000],[9000000],[10000000],[11000000],[30000000],兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,23,1,3,8,25,1,19,69,79.8822,2.695e+08,1.205e+08,14877.9,-1406.89,1406.89
16035,3048,2014,0,第６節第１日,04/05(土),13:03,41,6,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,1,1,曇,11.4,68%,篠藤　巧,Ｖ・ファーレン長崎,2500000,2500000,2500000,2500000,2500000,[7000000],2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長崎県諫早市宇都町27-1,20246,0,長崎県,32.8379,130.04,1353550,4132.2,327.56,0,6,1,2,4,5,1,13,68,53.4845,3.2e+07,2.75e+07,4453.13,-1405.13,1405.13
14398,2103,2012,0,第９節第１日,04/22(日),18:04,25,0,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光,0,4,雨,14.7,84%,岡部　拓人,徳島ヴォルティス,2500000,[5500000],2500000,2500000,2500000,[14000000],2500000,[8000000],2500000,2500000,2500000,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,徳島県鳴門市撫養町立岩字四枚61,19637,0,徳島県,34.168,134.615,743356,4146.79,179.26,1,9,1,3,4,22,2,18,84,58.4195,4.75e+07,4.5e+07,3505.19,-1402.19,1402.19
16148,5824,2014,0,第１６節第１日,05/31(土),17:03,22,16,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,1,0,晴,28.1,31%,廣瀬　格,大分トリニータ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,大分県大分市大字横尾1351,40000,0,大分県,33.2007,131.659,1151853,6340.74,181.66,0,16,1,2,5,31,1,17,31,73.2519,2.75e+07,2.75e+07,7223.35,-1399.35,1399.35
14665,7845,2012,0,第３４節第１日,09/17(月・祝),13:03,11,6,フクダ電子アリーナ,スカパー／ｅ２／スカパー光,0,3,晴,30.4,51%,榎本　一慶,ジェフユナイテッド千葉,2500000,[18000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,[7200000],2500000,2500000,2500000,[15000000],2500000,千葉県千葉市中央区川崎町1-20,18500,1,千葉県,35.5782,140.123,6255876,5157.64,1212.93,0,34,1,3,9,17,0,13,51,78.98,4.3e+07,4.47e+07,9236.81,-1391.81,1391.81
14395,6740,2012,0,第９節第１日,04/22(日),16:03,28,11,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光,1,0,雨,9.6,79%,吉田　寿光,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,1,9,1,3,4,22,2,16,79,50.2872,2.75e+07,3.5e+07,8127.56,-1387.56,1387.56
